date,sha_open,sha_high,sha_low,sha_close,sha_volume,hsi_open,hsi_high,hsi_low,hsi_close,hsi_volume,nik_open,nik_high,nik_low,nik_close,nik_volume
2018-10-15,2605.912109375,2611.968994140625,2564.738037109375,2568.097900390625,118600,25683.58984375,25683.58984375,25399.5390625,25445.060546875,1614888500,22501.330078125,22520.58984375,22261.919921875,22271.30078125,79900000
2018-10-16,2567.763916015625,2597.715087890625,2536.44091796875,2546.330078125,119400,25586.16015625,25712.130859375,25266.5390625,25462.259765625,1467251700,22298.19921875,22549.240234375,22269.529296875,22549.240234375,70100000
2018-10-18,2544.910888671875,2544.910888671875,2485.618896484375,2486.4189453125,125400,25674.66015625,25674.66015625,25261.720703125,25454.55078125,1764725000,22871.279296875,22873.130859375,22637.2890625,22658.16015625,64300000
2018-10-19,2460.0810546875,2553.386962890625,2449.197021484375,2550.465087890625,147300,25172.029296875,25743.44921875,25090.30078125,25561.400390625,2037871700,22342.0,22551.669921875,22212.5703125,22532.080078125,67400000
2018-10-22,2565.64404296875,2675.406005859375,2565.64404296875,2654.8759765625,211900,25668.330078125,26234.859375,25668.330078125,26153.150390625,2222812200,22374.2109375,22672.25,22271.58984375,22614.8203125,63000000
2018-10-23,2652.64794921875,2659.81201171875,2583.260986328125,2594.825927734375,178300,26015.490234375,26015.490234375,25315.759765625,25346.55078125,1772912000,22404.140625,22410.150390625,21993.0703125,22010.779296875,80200000
2018-10-24,2579.971923828125,2640.402099609375,2577.77294921875,2603.294921875,160100,25401.169921875,25653.359375,25194.2890625,25249.779296875,1962753500,22167.759765625,22207.08984375,21911.419921875,22091.1796875,83900000
2018-10-25,2540.93505859375,2606.10107421875,2531.534912109375,2603.800048828125,162000,24766.720703125,24994.4609375,24653.7890625,24994.4609375,2288634200,21676.830078125,21703.2109375,21204.400390625,21268.73046875,93600000
2018-10-26,2610.89794921875,2626.115966796875,2580.844970703125,2598.846923828125,158900,25031.490234375,25062.19921875,24589.0390625,24717.630859375,1688395600,21440.83984375,21476.66015625,20971.9296875,21184.599609375,92900000
2018-10-29,2593.591064453125,2595.537109375,2529.18798828125,2542.10302734375,134200,24955.7890625,24955.7890625,24594.740234375,24812.0390625,2000985900,21323.609375,21465.990234375,21109.970703125,21149.80078125,70800000
2018-10-30,2538.573974609375,2586.9189453125,2521.783935546875,2568.048095703125,166700,24765.119140625,24939.1796875,24540.630859375,24585.529296875,2100387500,21049.51953125,21568.400390625,21035.880859375,21457.2890625,116900000
2018-10-31,2573.014892578125,2612.922119140625,2567.027099609375,2602.782958984375,180600,24752.830078125,24979.689453125,24700.109375,24979.689453125,2363084500,21569.560546875,21920.4609375,21530.390625,21920.4609375,105000000
2018-11-01,2617.032958984375,2636.799072265625,2603.65087890625,2606.237060546875,200900,25228.75,25535.119140625,25190.900390625,25416.0,2176972600,21906.41015625,21906.41015625,21628.44921875,21687.650390625,101900000
2018-11-02,2649.2509765625,2676.47607421875,2628.8701171875,2676.47607421875,225000,25980.439453125,26486.349609375,25909.7109375,26486.349609375,3518978800,21761.580078125,22308.419921875,21751.330078125,22243.66015625,101900000
2018-11-05,2665.427001953125,2673.18798828125,2639.27099609375,2665.430908203125,193800,26050.33984375,26146.810546875,25747.51953125,25934.390625,1626675400,22002.470703125,22051.650390625,21865.98046875,21898.990234375,78700000
2018-11-06,2660.718994140625,2660.863037109375,2635.321044921875,2659.35595703125,163700,26062.240234375,26159.830078125,25826.689453125,26120.9609375,1562913100,22018.869140625,22160.830078125,21994.279296875,22147.75,0
2018-11-07,2659.844970703125,2675.677001953125,2639.24609375,2641.342041015625,173200,26125.08984375,26530.869140625,25920.720703125,26147.689453125,1731287400,22189.740234375,22444.650390625,21996.939453125,22085.80078125,96300000
2018-11-08,2660.0869140625,2662.368896484375,2632.301025390625,2635.632080078125,159600,26491.26953125,26491.26953125,26141.25,26227.720703125,1654626400,22446.009765625,22583.4296875,22421.0,22486.919921875,81900000
2018-11-09,2621.238037109375,2621.238037109375,2598.160888671875,2598.8720703125,152400,25925.08984375,25925.08984375,25475.3203125,25601.919921875,1839798600,22471.310546875,22494.580078125,22226.009765625,22250.25,78100000
2018-11-12,2593.199951171875,2631.169921875,2590.2109375,2630.52001953125,175000,25576.279296875,25765.9609375,25505.330078125,25633.1796875,1171178800,22121.69921875,22324.009765625,22046.2890625,22269.880859375,59300000
2018-11-13,2600.5,2666.485107421875,2597.347900390625,2654.8798828125,249300,25092.30078125,25792.869140625,25092.30078125,25792.869140625,1689989400,21885.240234375,21892.2890625,21484.650390625,21810.51953125,85700000
2018-11-14,2648.30908203125,2658.306884765625,2627.95703125,2632.242919921875,238400,25874.359375,25874.359375,25489.859375,25654.4296875,1431673200,21851.130859375,21990.41015625,21764.880859375,21846.48046875,75200000
2018-11-15,2632.137939453125,2668.169921875,2631.887939453125,2668.169921875,207800,25862.1796875,26127.140625,25611.720703125,26103.33984375,1534457400,21670.349609375,21818.73046875,21613.529296875,21803.619140625,0
2018-11-16,2669.780029296875,2695.569091796875,2657.033935546875,2679.110107421875,242200,26041.560546875,26197.310546875,25850.0390625,26183.529296875,1330024100,21804.900390625,21873.740234375,21663.990234375,21680.33984375,74900000
2018-11-19,2681.89892578125,2703.511962890625,2674.177978515625,2703.511962890625,231700,26278.869140625,26397.390625,26146.390625,26372.0,1320040400,21679.029296875,21852.919921875,21665.2890625,21821.16015625,72100000
2018-11-20,2684.287109375,2690.830078125,2643.35888671875,2645.85498046875,215900,26043.509765625,26132.2890625,25776.220703125,25840.33984375,1205800000,21582.689453125,21687.119140625,21526.94921875,21583.119140625,82500000
2018-11-21,2619.821044921875,2653.7958984375,2617.77587890625,2651.5048828125,182600,25496.849609375,25998.279296875,25494.509765625,25971.470703125,1397423500,21286.810546875,21555.609375,21243.380859375,21507.5390625,77300000
2018-11-22,2655.89599609375,2658.0009765625,2634.48291015625,2645.43408203125,149300,26139.390625,26139.390625,25873.380859375,26019.41015625,1010983600,21582.470703125,21684.640625,21484.98046875,21646.55078125,65900000
2018-11-26,2580.842041015625,2594.9970703125,2568.034912109375,2575.81005859375,134300,26099.349609375,26413.759765625,26031.900390625,26376.1796875,1611982200,21647.689453125,21838.099609375,21622.599609375,21812.0,78000000
2018-11-27,2585.825927734375,2592.534912109375,2566.166015625,2574.678955078125,123700,26345.369140625,26417.83984375,26158.970703125,26331.9609375,1394358800,21967.98046875,22006.830078125,21816.05078125,21952.400390625,74000000
2018-11-28,2575.4541015625,2601.962890625,2561.56201171875,2601.737060546875,146000,26406.6796875,26705.30078125,26332.66015625,26682.560546875,1415273800,22036.720703125,22216.98046875,22032.720703125,22177.01953125,77600000
2018-11-29,2613.781005859375,2617.548095703125,2567.443115234375,2567.443115234375,157200,26904.2109375,26923.330078125,26399.810546875,26451.029296875,1469593600,22360.98046875,22437.94921875,22241.169921875,22262.599609375,69300000
2018-11-30,2564.56396484375,2590.2099609375,2555.322021484375,2588.18798828125,139300,26506.08984375,26683.25,26396.619140625,26506.75,2000815900,22274.970703125,22362.19921875,22231.9609375,22351.060546875,104100000
2018-12-03,2647.132080078125,2665.298095703125,2629.18408203125,2654.798095703125,207500,27185.66015625,27259.4296875,27006.830078125,27182.0390625,2549703200,22629.390625,22698.7890625,22550.2890625,22574.759765625,70500000
2018-12-04,2651.56103515625,2666.077880859375,2644.89599609375,2665.9580078125,167900,27119.189453125,27260.439453125,26984.7109375,27260.439453125,1880483300,22533.970703125,22576.619140625,22033.41015625,22036.05078125,89600000
2018-12-05,2629.8330078125,2660.388916015625,2625.9130859375,2649.804931640625,154500,26745.689453125,26914.869140625,26745.689453125,26819.6796875,1330919400,21755.169921875,21979.1796875,21708.8203125,21919.330078125,83700000
2018-12-06,2629.820068359375,2633.677978515625,2603.132080078125,2605.180908203125,141700,26349.419921875,26381.119140625,26016.08984375,26156.380859375,2123180600,21766.5,21805.01953125,21307.720703125,21501.619140625,87600000
2018-12-07,2609.341064453125,2614.58203125,2599.278076171875,2605.887939453125,109100,26249.810546875,26280.66015625,26055.779296875,26063.759765625,2726993500,21643.75,21734.939453125,21506.44921875,21678.6796875,78100000
2018-12-10,2589.194091796875,2599.761962890625,2576.241943359375,2584.58203125,113200,25794.94921875,25845.33984375,25570.890625,25752.380859375,1544284600,21319.470703125,21365.779296875,21169.9609375,21219.5,79000000
2018-12-11,2587.014892578125,2596.14599609375,2583.196044921875,2594.087890625,101300,25623.400390625,25861.73046875,25623.400390625,25771.669921875,1190934600,21273.0390625,21279.01953125,21062.310546875,21148.01953125,87500000
2018-12-12,2608.114013671875,2610.009033203125,2595.074951171875,2602.153076171875,103500,26054.009765625,26238.73046875,26013.359375,26186.7109375,1429660600,21348.400390625,21631.470703125,21320.720703125,21602.75,89600000
2018-12-13,2607.14404296875,2645.8369140625,2599.458984375,2634.049072265625,150700,26417.890625,26581.9296875,26314.76953125,26524.349609375,1747235100,21755.130859375,21871.33984375,21675.66015625,21816.189453125,79200000
2018-12-14,2627.282958984375,2629.1640625,2593.740966796875,2593.740966796875,145900,26219.0,26219.0,26061.470703125,26094.7890625,1344364100,21638.9609375,21751.310546875,21353.939453125,21374.830078125,102800000
2018-12-17,2587.262939453125,2598.967041015625,2573.866943359375,2597.97412109375,117400,26178.0390625,26186.30078125,26002.30078125,26087.98046875,1036879300,21391.73046875,21563.26953125,21363.669921875,21506.880859375,63400000
2018-12-18,2583.634033203125,2599.14794921875,2563.572998046875,2576.64990234375,117000,25903.98046875,26152.880859375,25713.5,25814.25,1449449300,21275.509765625,21330.359375,21101.439453125,21115.44921875,80500000
2018-12-19,2578.675048828125,2579.8740234375,2547.077880859375,2549.56298828125,107700,25860.6796875,25925.990234375,25784.08984375,25865.390625,1430181500,21107.169921875,21168.619140625,20880.73046875,20987.919921875,81300000
2018-12-20,2544.5048828125,2554.85888671875,2516.01904296875,2536.26806640625,120600,25723.529296875,25859.8203125,25416.880859375,25623.529296875,1717860300,20779.9296875,20841.33984375,20282.9296875,20392.580078125,96300000
2018-12-21,2526.553955078125,2527.4208984375,2498.694091796875,2516.2509765625,115700,25512.30078125,25805.609375,25313.75,25753.419921875,1935298900,20310.5,20334.73046875,20006.669921875,20166.189453125,116600000
2018-12-27,2527.717041015625,2532.001953125,2483.0859375,2483.0859375,135400,25818.810546875,25920.630859375,25446.80078125,25478.880859375,1313061500,19706.189453125,20211.5703125,19701.759765625,20077.619140625,93000000
2018-12-28,2483.616943359375,2505.114013671875,2478.324951171875,2493.89599609375,119200,25502.33984375,25600.25,25416.359375,25504.19921875,1224894400,19957.880859375,20084.380859375,19900.0390625,20014.76953125,70600000
2019-01-04,2446.01904296875,2515.31591796875,2440.906982421875,2514.867919921875,168900,24946.119140625,25626.029296875,24924.73046875,25626.029296875,1708572100,19655.130859375,19692.580078125,19241.369140625,19561.9609375,91600000
2019-01-07,2528.698974609375,2536.97802734375,2515.508056640625,2533.089111328125,177300,26015.83984375,26043.640625,25753.4609375,25835.69921875,1447090300,19944.609375,20266.220703125,19920.80078125,20038.970703125,81500000
2019-01-08,2530.300048828125,2531.344970703125,2520.1650390625,2526.4619140625,158100,25852.5,25960.890625,25688.5,25875.44921875,1578205700,20224.669921875,20347.919921875,20106.359375,20204.0390625,86400000
2019-01-09,2536.4169921875,2574.407958984375,2536.156982421875,2544.344970703125,191900,26237.2890625,26597.0703125,26192.650390625,26462.3203125,2680892000,20366.30078125,20494.349609375,20331.19921875,20427.060546875,72800000
2019-01-10,2543.85302734375,2551.825927734375,2531.6640625,2535.09912109375,159900,26391.779296875,26588.2109375,26212.33984375,26521.4296875,1939043900,20270.880859375,20345.919921875,20101.9296875,20163.80078125,73700000
2019-01-11,2539.549072265625,2554.787109375,2533.35888671875,2553.8310546875,149400,26692.01953125,26692.01953125,26494.859375,26667.26953125,1799353900,20296.44921875,20389.890625,20294.740234375,20359.69921875,77700000
2019-01-15,2537.3701171875,2571.501953125,2532.43310546875,2570.344970703125,160300,26518.619140625,26838.55078125,26427.44921875,26830.2890625,1822902000,20264.8203125,20571.279296875,20204.4296875,20555.2890625,78300000
2019-01-16,2569.070068359375,2574.236083984375,2563.006103515625,2570.422119140625,149300,26702.9296875,26903.779296875,26567.51953125,26902.099609375,1714886500,20575.720703125,20580.25,20323.3203125,20442.75,69500000
2019-01-17,2573.575927734375,2582.555908203125,2557.7109375,2559.636962890625,162500,26953.2109375,27012.189453125,26703.310546875,26755.630859375,1860541000,20544.23046875,20571.75,20342.4609375,20402.26953125,63600000
2019-01-18,2567.739013671875,2598.884033203125,2565.904052734375,2596.006103515625,190800,26993.439453125,27116.650390625,26915.080078125,27090.810546875,1692701900,20472.810546875,20682.119140625,20454.130859375,20666.0703125,64700000
2019-01-21,2599.05810546875,2618.97998046875,2599.05810546875,2610.509033203125,163400,27134.26953125,27323.609375,27084.30078125,27196.5390625,1640014700,20848.380859375,20892.6796875,20678.259765625,20719.330078125,61200000
2019-01-22,2609.64208984375,2609.64208984375,2573.06201171875,2579.7041015625,152500,27189.400390625,27223.69921875,26854.66015625,27005.44921875,1578449700,20770.060546875,20805.9296875,20558.30078125,20622.91015625,57100000
2019-01-23,2575.258056640625,2589.512939453125,2572.405029296875,2581.00390625,131400,26879.91015625,27131.220703125,26879.91015625,27008.19921875,1381999400,20453.439453125,20686.2890625,20438.220703125,20593.720703125,0
2019-01-24,2584.64794921875,2597.2890625,2569.699951171875,2591.694091796875,154000,27075.369140625,27120.98046875,26889.7890625,27120.98046875,1323732100,20506.240234375,20620.720703125,20467.58984375,20574.630859375,61400000
2019-01-25,2596.261962890625,2617.001953125,2595.62890625,2601.722900390625,159400,27282.880859375,27569.189453125,27217.75,27569.189453125,2264965800,20598.640625,20844.310546875,20598.640625,20773.560546875,68400000
2019-01-28,2615.7119140625,2630.318115234375,2591.10009765625,2596.97705078125,147000,27695.810546875,27790.220703125,27462.369140625,27576.9609375,1705146300,20746.2890625,20759.48046875,20624.55078125,20649.0,56800000
2019-01-29,2592.35498046875,2601.736083984375,2559.98193359375,2594.25390625,155600,27397.5390625,27575.369140625,27328.169921875,27531.6796875,1821838000,20555.439453125,20673.66015625,20406.220703125,20664.640625,63100000
2019-01-30,2584.74609375,2598.81494140625,2575.408935546875,2575.575927734375,120500,27571.41015625,27642.849609375,27369.75,27642.849609375,1821894600,20701.619140625,20706.26953125,20527.529296875,20556.5390625,72100000
2019-01-31,2581.33203125,2606.6279296875,2571.5791015625,2584.572021484375,154300,27842.05078125,28010.900390625,27773.98046875,27942.470703125,2225282600,20832.91015625,20869.419921875,20682.91015625,20773.490234375,75700000
2019-02-01,2597.778076171875,2618.47705078125,2590.553955078125,2618.23193359375,132000,28193.279296875,28193.279296875,27802.5,27930.740234375,1669716900,20797.029296875,20929.630859375,20741.98046875,20788.390625,82200000
2019-02-12,2654.034912109375,2674.47802734375,2648.830078125,2671.89404296875,184100,28093.310546875,28219.58984375,27983.48046875,28171.330078125,1492521500,20442.55078125,20885.880859375,20428.5703125,20864.2109375,84100000
2019-02-13,2674.52001953125,2727.074951171875,2666.52197265625,2721.068115234375,243800,28184.869140625,28533.359375,28160.4609375,28497.58984375,1930777700,21029.9296875,21213.740234375,20992.880859375,21144.48046875,78600000
2019-02-14,2715.535888671875,2729.455078125,2707.487060546875,2719.699951171875,197000,28396.400390625,28476.650390625,28275.1796875,28432.05078125,1433724900,21147.890625,21235.619140625,21102.16015625,21139.7109375,64500000
2019-02-15,2712.785888671875,2715.632080078125,2679.784912109375,2682.385009765625,196000,28241.439453125,28256.689453125,27845.869140625,27900.83984375,1781495400,21051.509765625,21051.509765625,20853.330078125,20900.630859375,65600000
2019-02-18,2699.81689453125,2754.35693359375,2699.81689453125,2754.35693359375,260400,28186.75,28412.080078125,28186.75,28347.009765625,1549943500,21217.3203125,21306.359375,21189.970703125,21281.849609375,61800000
2019-02-19,2759.49609375,2780.783935546875,2737.5859375,2755.64599609375,288000,28440.490234375,28488.970703125,28208.869140625,28228.130859375,1653127000,21256.580078125,21344.169921875,21217.16015625,21302.650390625,53600000
2019-02-20,2761.05908203125,2767.410888671875,2739.97802734375,2761.218994140625,246000,28404.6796875,28599.76953125,28357.30078125,28514.05078125,1928707100,21346.0390625,21494.849609375,21315.390625,21431.490234375,59700000
2019-02-21,2759.93798828125,2794.012939453125,2744.97607421875,2751.801025390625,298600,28450.0,28759.349609375,28364.849609375,28629.919921875,1814520300,21422.310546875,21553.349609375,21318.740234375,21464.23046875,68400000
2019-02-22,2749.4619140625,2804.22607421875,2736.33203125,2804.22607421875,301500,28478.9609375,28816.30078125,28430.19921875,28816.30078125,1706490600,21376.359375,21451.23046875,21348.669921875,21425.509765625,52400000
2019-02-25,2838.389892578125,2961.794921875,2838.389892578125,2961.282958984375,528700,28975.51953125,29009.98046875,28763.4609375,28959.30078125,3517972400,21567.66015625,21590.029296875,21505.0703125,21528.23046875,51800000
2019-02-26,2969.097900390625,2995.676025390625,2938.623046875,2941.51611328125,565600,28971.23046875,28971.23046875,28700.009765625,28772.060546875,2758187900,21556.01953125,21610.880859375,21405.83984375,21449.390625,56400000
2019-02-27,2939.928955078125,2997.488037109375,2924.64306640625,2953.823974609375,475000,28833.16015625,29014.189453125,28701.470703125,28757.439453125,2378404200,21504.609375,21578.810546875,21492.650390625,21556.509765625,67700000
2019-02-28,2950.054931640625,2965.303955078125,2930.195068359375,2940.9541015625,350200,28719.7109375,28917.490234375,28571.130859375,28633.1796875,2086693500,21536.55078125,21536.55078125,21364.08984375,21385.16015625,71500000
2019-03-01,2954.402099609375,2994.0048828125,2930.8349609375,2994.0048828125,345800,28716.599609375,28860.19921875,28663.7109375,28812.169921875,1927040400,21490.01953125,21641.580078125,21490.01953125,21602.689453125,62600000
2019-03-04,3015.943115234375,3090.7958984375,3006.94189453125,3027.575927734375,525600,28855.109375,29241.80078125,28760.669921875,28959.58984375,2682948700,21812.810546875,21860.390625,21740.919921875,21822.0390625,59100000
2019-03-05,3019.8798828125,3054.9619140625,3009.447998046875,3054.2470703125,424100,28823.16015625,29025.7890625,28734.810546875,28961.599609375,1951621500,21712.80078125,21798.380859375,21659.0390625,21726.279296875,59200000
2019-03-06,3060.43310546875,3103.824951171875,3050.111083984375,3102.09912109375,555000,29003.25,29122.810546875,28938.390625,29037.599609375,1794494900,21659.029296875,21684.599609375,21550.44921875,21596.810546875,57100000
2019-03-07,3103.66796875,3129.93994140625,3074.97802734375,3106.41796875,583800,28965.419921875,29007.0703125,28772.44921875,28779.44921875,1691993300,21456.880859375,21472.16015625,21402.119140625,21456.009765625,75200000
2019-03-08,3038.3359375,3075.0458984375,2969.58203125,2969.861083984375,577900,28409.140625,28533.759765625,28201.08984375,28228.419921875,2998999600,21339.169921875,21359.3203125,20993.0703125,21025.560546875,99800000
2019-03-11,2969.080078125,3028.25390625,2963.5830078125,3026.992919921875,426200,28265.849609375,28512.26953125,28240.779296875,28503.30078125,1525534800,21062.75,21145.939453125,20938.0,21125.08984375,55600000
2019-03-12,3049.083984375,3093.39111328125,3029.89990234375,3060.306884765625,511200,28760.26953125,28941.08984375,28734.08984375,28920.869140625,1918047200,21361.609375,21568.48046875,21348.810546875,21503.689453125,67800000
2019-03-13,3062.326904296875,3065.2880859375,3013.931884765625,3026.950927734375,453200,28924.279296875,28924.279296875,28690.369140625,28807.44921875,1183090900,21425.76953125,21474.169921875,21198.990234375,21290.240234375,66200000
2019-03-14,3013.596923828125,3041.156005859375,2968.823974609375,2990.68505859375,373100,28891.060546875,28932.470703125,28696.310546875,28851.390625,1390223200,21474.580078125,21522.75,21287.01953125,21287.01953125,64100000
2019-03-15,3000.87890625,3048.12109375,2999.431884765625,3021.7509765625,341200,28843.859375,29204.73046875,28828.259765625,29012.259765625,1974569100,21376.73046875,21521.6796875,21374.849609375,21450.849609375,83200000
2019-03-18,3027.801025390625,3096.41796875,3009.507080078125,3096.41796875,397800,29112.439453125,29409.009765625,29034.130859375,29409.009765625,1887811300,21576.359375,21612.669921875,21500.3203125,21584.5,55200000
2019-03-19,3099.89697265625,3113.43310546875,3076.363037109375,3090.97509765625,350900,29419.140625,29486.150390625,29319.509765625,29466.279296875,1747657200,21558.4296875,21585.55078125,21425.7890625,21566.849609375,59900000
2019-03-20,3084.169921875,3102.52001953125,3053.451904296875,3090.639892578125,358600,29357.189453125,29435.810546875,29251.25,29320.970703125,1580528500,21548.650390625,21614.169921875,21499.16015625,21608.919921875,65300000
2019-03-22,3100.72607421875,3107.27490234375,3064.884033203125,3104.14892578125,364800,29173.330078125,29243.099609375,28847.33984375,29113.359375,1740699100,21713.259765625,21713.259765625,21542.029296875,21627.33984375,78900000
2019-03-25,3058.802001953125,3086.99609375,3041.949951171875,3043.031005859375,380300,28501.369140625,28702.240234375,28463.109375,28523.349609375,2091121900,21267.41015625,21275.4296875,20911.5703125,20977.109375,77700000
2019-03-26,3057.55908203125,3062.68994140625,2988.490966796875,2997.094970703125,353500,28677.759765625,28701.599609375,28435.060546875,28566.91015625,1406624800,21174.33984375,21460.990234375,21174.33984375,21428.390625,101300000
2019-03-27,3012.257080078125,3022.761962890625,2987.77197265625,3022.719970703125,291400,28564.7109375,28781.630859375,28551.650390625,28728.25,1475536600,21353.609375,21388.58984375,21242.51953125,21378.73046875,76000000
2019-03-28,3009.799072265625,3025.779052734375,2991.779052734375,2994.943115234375,288100,28663.19921875,28816.58984375,28558.80078125,28775.2109375,1582079600,21191.3203125,21191.3203125,20974.189453125,21033.759765625,71100000
2019-03-29,3000.677978515625,3093.032958984375,2999.987060546875,3090.758056640625,375100,28812.640625,29100.689453125,28761.880859375,29051.359375,2695223000,21228.509765625,21267.25,21149.419921875,21205.810546875,61600000
2019-04-01,3111.662109375,3176.6220703125,3111.662109375,3170.361083984375,466100,29383.720703125,29612.369140625,29383.720703125,29562.01953125,2475412300,21500.890625,21682.939453125,21471.119140625,21509.029296875,77400000
2019-04-02,3183.27392578125,3193.27197265625,3164.906982421875,3176.822998046875,447100,29736.990234375,29736.990234375,29534.419921875,29624.669921875,1858466500,21744.640625,21744.640625,21490.560546875,21505.310546875,71000000
2019-04-03,3159.14697265625,3219.256103515625,3152.33203125,3216.294921875,430500,29785.26953125,29999.33984375,29715.76953125,29986.390625,2019434600,21563.640625,21722.720703125,21489.94921875,21713.2109375,68500000
2019-04-04,3233.68896484375,3254.139892578125,3216.85498046875,3246.571044921875,469100,29950.419921875,30050.91015625,29765.55078125,29936.3203125,1854467500,21724.689453125,21787.599609375,21662.900390625,21724.94921875,57900000
2019-04-08,3271.27197265625,3288.452880859375,3210.514892578125,3244.81005859375,504500,30119.580078125,30185.060546875,29913.619140625,30077.150390625,2321011600,21900.55078125,21900.55078125,21740.529296875,21761.650390625,54600000
2019-04-09,3240.39404296875,3251.64599609375,3215.705078125,3239.6640625,364200,30065.990234375,30222.01953125,30018.98046875,30157.490234375,2049354000,21750.2890625,21811.880859375,21698.419921875,21802.58984375,54300000
2019-04-10,3224.64501953125,3264.778076171875,3204.87890625,3241.929931640625,380100,30052.26953125,30139.609375,29892.619140625,30119.560546875,1814064400,21579.6796875,21687.5703125,21571.669921875,21687.5703125,58700000
2019-04-11,3241.547119140625,3254.1259765625,3185.5458984375,3189.9619140625,353000,30138.140625,30184.609375,29783.669921875,29839.44921875,1897154200,21662.650390625,21721.419921875,21627.869140625,21711.380859375,61200000
2019-04-12,3184.860107421875,3199.278076171875,3168.0419921875,3188.6259765625,289800,29806.349609375,29909.759765625,29694.849609375,29909.759765625,1560692000,21782.349609375,21878.779296875,21698.7109375,21870.560546875,61600000
2019-04-15,3233.4580078125,3253.97607421875,3177.27001953125,3177.787109375,348800,30119.849609375,30280.119140625,29810.720703125,29810.720703125,2010638200,22122.970703125,22211.029296875,22102.9296875,22169.109375,66100000
2019-04-16,3164.39697265625,3253.597900390625,3153.2060546875,3253.597900390625,357900,29754.30078125,30142.859375,29665.109375,30129.869140625,2546181500,22108.150390625,22261.330078125,22095.3203125,22221.66015625,57300000
2019-04-17,3250.152099609375,3275.333984375,3239.804931640625,3263.117919921875,357500,30160.689453125,30178.580078125,30004.970703125,30124.6796875,2035147300,22236.41015625,22345.189453125,22185.869140625,22277.970703125,75400000
2019-04-18,3261.073974609375,3271.387939453125,3241.825927734375,3250.200927734375,325500,30088.650390625,30101.830078125,29896.859375,29963.259765625,1569930600,22274.130859375,22305.630859375,22058.390625,22090.119140625,67300000
2019-04-23,3211.8720703125,3231.58203125,3186.757080078125,3198.593994140625,328400,29782.94921875,30055.939453125,29755.869140625,29963.240234375,2006226400,22241.740234375,22268.369140625,22119.939453125,22259.740234375,52000000
2019-04-24,3203.55908203125,3210.65087890625,3156.60693359375,3201.614013671875,274900,30112.189453125,30112.189453125,29682.869140625,29805.830078125,1748986700,22356.830078125,22362.919921875,22125.48046875,22200.0,67900000
2019-04-25,3190.5849609375,3193.7490234375,3123.02587890625,3123.825927734375,325900,29667.51953125,29849.69921875,29535.19921875,29549.80078125,1644483200,22183.3203125,22334.689453125,22155.23046875,22307.580078125,63300000
2019-04-26,3108.1640625,3129.212890625,3085.804931640625,3086.39892578125,280900,29513.080078125,29672.7890625,29504.140625,29605.009765625,1411001700,22167.48046875,22270.2890625,22073.099609375,22258.73046875,71900000
2019-05-07,2914.291015625,2937.282958984375,2889.072998046875,2926.39111328125,253300,29313.580078125,29480.0390625,29156.44921875,29363.01953125,1997665400,22184.400390625,22190.490234375,21875.109375,21923.720703125,90700000
2019-05-08,2873.14306640625,2929.430908203125,2866.7041015625,2893.757080078125,231500,28987.08984375,29252.0,28945.91015625,29003.19921875,2182802000,21628.0390625,21639.119140625,21514.849609375,21602.58984375,85700000
2019-05-09,2871.197021484375,2888.860107421875,2845.037109375,2850.9541015625,200000,28839.349609375,28891.109375,28281.98046875,28311.0703125,2907223700,21492.91015625,21559.759765625,21315.0703125,21402.130859375,96900000
2019-05-10,2878.23388671875,2941.4541015625,2838.385009765625,2939.2109375,282300,28462.33984375,28833.44921875,28203.220703125,28550.240234375,2421480000,21431.810546875,21584.08984375,21175.330078125,21344.919921875,98500000
2019-05-14,2872.833984375,2909.2041015625,2872.833984375,2883.611083984375,208300,27951.119140625,28205.9609375,27925.619140625,28122.01953125,2875261200,20870.76953125,21077.48046875,20751.44921875,21067.23046875,90200000
2019-05-15,2902.64208984375,2945.39501953125,2902.64208984375,2938.677978515625,230500,28171.3203125,28441.490234375,28171.3203125,28268.7109375,2244890100,21112.849609375,21191.529296875,20968.080078125,21188.560546875,84100000
2019-05-16,2933.4951171875,2956.1708984375,2929.06494140625,2955.7109375,248400,28117.48046875,28379.369140625,28050.779296875,28275.0703125,2372367500,21153.19921875,21153.19921875,20951.669921875,21062.98046875,82500000
2019-05-17,2955.76708984375,2956.782958984375,2873.800048828125,2882.2958984375,266300,28428.0,28428.0,27909.73046875,27946.4609375,1922181900,21246.859375,21398.849609375,21199.98046875,21250.08984375,75800000
2019-05-20,2874.801025390625,2882.62890625,2838.452880859375,2870.60498046875,209500,27959.23046875,27999.599609375,27699.23046875,27787.609375,2260468500,21305.970703125,21430.060546875,21282.650390625,21301.73046875,65100000
2019-05-21,2867.70703125,2919.237060546875,2862.4951171875,2905.968994140625,211400,27671.400390625,27915.16015625,27598.060546875,27657.240234375,2229189200,21211.259765625,21318.80078125,21160.4296875,21272.44921875,70100000
2019-05-22,2905.52392578125,2912.39501953125,2879.64404296875,2891.705078125,200000,27753.5390625,27828.810546875,27640.619140625,27705.939453125,1705803400,21373.51953125,21404.5390625,21266.98046875,21283.369140625,64500000
2019-05-23,2880.843017578125,2885.138916015625,2846.9560546875,2852.514892578125,197300,27505.529296875,27523.859375,27169.669921875,27267.130859375,2219416000,21180.240234375,21209.560546875,21072.720703125,21151.140625,63900000
